"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","test_part","pair","pair_validity","trial_validity","pairTrialsPerBlock","good_stim","reward_type","correct_response","accuracy"
"338.90000000000873","<img src='stim/a/Field9.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field12.bmp'>","49","html-keyboard-response","104","81562","0.0-11.0-1.19","training","ef","0.9","valid","20","e","avoid:lose","49","1"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field9.bmp'><img style='width:100px; height:100px; padding-right: 75px; padding-left: 75px; margin-bottom: 50px;' src='stim/keep_money.png'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field12.bmp'>","null","html-keyboard-response","105","82579","0.0-11.0-2.19","feedback","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","106","83581","0.0-11.0-0.20","fixation","","","","","","","",""
"305.5","<img src='stim/a/Field12.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field9.bmp'>","49","html-keyboard-response","107","83889","0.0-11.0-1.20","training","ef","0.9","valid","20","e","avoid:lose","50","0"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field12.bmp'><img style='width:100px; height:100px; padding-right: 75px; padding-left: 75px; margin-bottom: 50px;' src='stim/lose.bmp'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field9.bmp'>","null","html-keyboard-response","108","84906","0.0-11.0-2.20","feedback","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","109","85921","0.0-11.0-0.21","fixation","","","","","","","",""
"301.70000000001164","<img src='stim/a/Field16.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field15.bmp'>","49","html-keyboard-response","110","86226","0.0-11.0-1.21","training","gh","0.8","valid","20","g","avoid:lose","50","0"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field16.bmp'><img style='width:100px; height:100px; padding-right: 75px; padding-left: 75px; margin-bottom: 50px;' src='stim/lose.bmp'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field15.bmp'>","null","html-keyboard-response","111","87241","0.0-11.0-2.21","feedback","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","112","88242","0.0-11.0-0.22","fixation","","","","","","","",""
"315.8999999999942","<img src='stim/a/Field14.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field11.bmp'>","49","html-keyboard-response","113","88562","0.0-11.0-1.22","training","cd","0.8","invalid","20","c","win:stay","49","1"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field14.bmp'><img style='width:100px; height:100px; padding-right: 75px; padding-left: 75px; margin-bottom: 50px;' src='stim/not_winner.png'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field11.bmp'>","null","html-keyboard-response","114","89582","0.0-11.0-2.22","feedback","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","115","90598","0.0-11.0-0.23","fixation","","","","","","","",""
"336.20000000001164","<img src='stim/a/Field3.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field5.bmp'>","49","html-keyboard-response","116","90937","0.0-11.0-1.23","training","ab","0.9","valid","20","a","win:stay","49","1"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field3.bmp'><img style='width:100px; height:100px; padding-right: 75px; padding-left: 75px; margin-bottom: 50px;' src='stim/win.bmp'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field5.bmp'>","null","html-keyboard-response","117","91941","0.0-11.0-2.23","feedback","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","118","92957","0.0-11.0-0.24","fixation","","","","","","","",""
"337.6999999999971","<img src='stim/a/Field11.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field14.bmp'>","49","html-keyboard-response","119","93297","0.0-11.0-1.24","training","cd","0.8","valid","20","c","win:stay","50","0"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field11.bmp'><img style='width:100px; height:100px; padding-right: 75px; padding-left: 75px; margin-bottom: 50px;' src='stim/not_winner.png'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field14.bmp'>","null","html-keyboard-response","120","94316","0.0-11.0-2.24","feedback","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","121","95330","0.0-11.0-0.25","fixation","","","","","","","",""
"316","<img src='stim/a/Field11.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field14.bmp'>","49","html-keyboard-response","122","95650","0.0-11.0-1.25","training","cd","0.8","valid","20","c","win:stay","50","0"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field11.bmp'><img style='width:100px; height:100px; padding-right: 75px; padding-left: 75px; margin-bottom: 50px;' src='stim/not_winner.png'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field14.bmp'>","null","html-keyboard-response","123","96669","0.0-11.0-2.25","feedback","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","124","97685","0.0-11.0-0.26","fixation","","","","","","","",""
"313.8000000000029","<img src='stim/a/Field11.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field14.bmp'>","49","html-keyboard-response","125","98001","0.0-11.0-1.26","training","cd","0.8","valid","20","c","win:stay","50","0"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field11.bmp'><img style='width:100px; height:100px; padding-right: 75px; padding-left: 75px; margin-bottom: 50px;' src='stim/not_winner.png'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field14.bmp'>","null","html-keyboard-response","126","99020","0.0-11.0-2.26","feedback","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","127","100024","0.0-11.0-0.27","fixation","","","","","","","",""
"359.09999999999127","<img src='stim/a/Field3.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field5.bmp'>","49","html-keyboard-response","128","100386","0.0-11.0-1.27","training","ab","0.9","invalid","20","a","win:stay","49","1"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field3.bmp'><img style='width:100px; height:100px; padding-right: 75px; padding-left: 75px; margin-bottom: 50px;' src='stim/not_winner.png'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field5.bmp'>","null","html-keyboard-response","129","101402","0.0-11.0-2.27","feedback","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","130","102419","0.0-11.0-0.28","fixation","","","","","","","",""
"275.8000000000029","<img src='stim/a/Field15.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field16.bmp'>","49","html-keyboard-response","131","102697","0.0-11.0-1.28","training","gh","0.8","valid","20","g","avoid:lose","49","1"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field15.bmp'><img style='width:100px; height:100px; padding-right: 75px; padding-left: 75px; margin-bottom: 50px;' src='stim/keep_money.png'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field16.bmp'>","null","html-keyboard-response","132","103717","0.0-11.0-2.28","feedback","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","133","104719","0.0-11.0-0.29","fixation","","","","","","","",""
"335.09999999999127","<img src='stim/a/Field14.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field11.bmp'>","49","html-keyboard-response","134","105058","0.0-11.0-1.29","training","cd","0.8","valid","20","c","win:stay","49","1"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field14.bmp'><img style='width:100px; height:100px; padding-right: 75px; padding-left: 75px; margin-bottom: 50px;' src='stim/win.bmp'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field11.bmp'>","null","html-keyboard-response","135","106075","0.0-11.0-2.29","feedback","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","136","107091","0.0-11.0-0.30","fixation","","","","","","","",""
"355.20000000001164","<img src='stim/a/Field12.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field9.bmp'>","49","html-keyboard-response","137","107450","0.0-11.0-1.30","training","ef","0.9","valid","20","e","avoid:lose","50","0"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field12.bmp'><img style='width:100px; height:100px; padding-right: 75px; padding-left: 75px; margin-bottom: 50px;' src='stim/lose.bmp'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field9.bmp'>","null","html-keyboard-response","138","108467","0.0-11.0-2.30","feedback","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","139","109483","0.0-11.0-0.31","fixation","","","","","","","",""
"276.1000000000058","<img src='stim/a/Field5.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field3.bmp'>","49","html-keyboard-response","140","109762","0.0-11.0-1.31","training","ab","0.9","valid","20","a","win:stay","50","0"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field5.bmp'><img style='width:100px; height:100px; padding-right: 75px; padding-left: 75px; margin-bottom: 50px;' src='stim/not_winner.png'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field3.bmp'>","null","html-keyboard-response","141","110780","0.0-11.0-2.31","feedback","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","142","111783","0.0-11.0-0.32","fixation","","","","","","","",""
"335.8000000000029","<img src='stim/a/Field15.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field16.bmp'>","49","html-keyboard-response","143","112121","0.0-11.0-1.32","training","gh","0.8","valid","20","g","avoid:lose","49","1"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field15.bmp'><img style='width:100px; height:100px; padding-right: 75px; padding-left: 75px; margin-bottom: 50px;' src='stim/keep_money.png'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field16.bmp'>","null","html-keyboard-response","144","113139","0.0-11.0-2.32","feedback","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","145","114153","0.0-11.0-0.33","fixation","","","","","","","",""
"533.6000000000058","<img src='stim/a/Field11.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field14.bmp'>","49","html-keyboard-response","146","114690","0.0-11.0-1.33","training","cd","0.8","valid","20","c","win:stay","50","0"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field11.bmp'><img style='width:100px; height:100px; padding-right: 75px; padding-left: 75px; margin-bottom: 50px;' src='stim/not_winner.png'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field14.bmp'>","null","html-keyboard-response","147","115707","0.0-11.0-2.33","feedback","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","148","116708","0.0-11.0-0.34","fixation","","","","","","","",""
"362.1999999999971","<img src='stim/a/Field3.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field5.bmp'>","49","html-keyboard-response","149","117074","0.0-11.0-1.34","training","ab","0.9","valid","20","a","win:stay","49","1"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field3.bmp'><img style='width:100px; height:100px; padding-right: 75px; padding-left: 75px; margin-bottom: 50px;' src='stim/win.bmp'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field5.bmp'>","null","html-keyboard-response","150","118091","0.0-11.0-2.34","feedback","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","151","119096","0.0-11.0-0.35","fixation","","","","","","","",""
"542.8999999999942","<img src='stim/a/Field16.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field15.bmp'>","49","html-keyboard-response","152","119642","0.0-11.0-1.35","training","gh","0.8","valid","20","g","avoid:lose","50","0"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field16.bmp'><img style='width:100px; height:100px; padding-right: 75px; padding-left: 75px; margin-bottom: 50px;' src='stim/lose.bmp'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field15.bmp'>","null","html-keyboard-response","153","120660","0.0-11.0-2.35","feedback","","","","","","","",""
